Date,Open,High,Low,Close,Adj Close,Volume
2014-04-30,558.7100,604.8300,502.8000,526.6600,526.6600,67171200
2014-05-30,527.1100,567.8400,503.3000,559.8900,559.8900,36527700
2014-06-30,560.7000,582.4500,538.7500,575.2800,575.2800,37898400
2014-07-31,578.3200,599.6500,565.0100,571.6000,571.6000,34516100
2014-08-29,570.4000,587.3400,560.0000,571.6000,571.6000,27586000
2014-09-30,571.8500,596.4800,568.2100,577.3600,577.3600,33421676
2014-10-31,576.0100,581.0000,508.1000,559.0800,559.0800,52083039
2014-11-28,555.5000,557.9000,530.0800,541.8300,541.8300,28445740
2014-12-31,538.9000,541.4100,489.0000,526.4000,526.4000,45796626
2015-01-30,529.0100,542.1700,487.5600,534.5200,534.5200,50087655
2015-02-27,531.7300,564.7100,518.5500,558.4000,558.4000,32508126
2015-03-31,560.5300,577.9100,544.2200,548.0000,548.0000,38542782
2015-04-30,548.6000,571.1400,521.0100,537.3400,537.3400,42283442
2015-05-29,538.4300,544.1900,521.0850,532.1100,532.1100,31866779
2015-06-30,536.7900,543.7400,520.5000,520.5100,520.5100,34342523
2015-07-31,524.7300,678.6400,515.1800,625.6100,625.6100,63319457
2015-08-31,625.3400,674.9000,565.0500,618.2500,618.2500,53395840
2015-09-30,602.3600,650.9000,589.3800,608.4200,608.4200,47857854
2015-10-30,608.3700,730.0000,599.8500,710.8100,710.8100,49513250
2015-11-30,711.0600,762.7075,705.8500,742.6000,742.6000,33934938
2015-12-31,747.1100,779.9800,724.1700,758.8800,758.8800,43110708
2016-01-29,743.0000,752.0000,673.2600,742.9500,742.9500,46561234
2016-02-29,750.4600,789.8699,663.0600,697.7700,697.7700,64367114
2016-03-31,703.6200,757.8800,685.3400,744.9500,744.9500,41727507
2016-04-29,738.6000,769.9000,689.0000,693.0100,693.0100,42154738
2016-05-31,697.6300,739.7300,689.0100,735.7200,735.7200,35000414
2016-06-30,734.5300,737.2100,663.2840,692.1000,692.1000,39375913
2016-07-29,692.2000,778.5500,688.2150,768.7900,768.7900,29914808
2016-08-31,761.0900,789.7500,761.0900,767.0500,767.0500,26385341
2016-09-30,769.2500,789.8500,754.0001,777.2900,777.2900,27600794
2016-10-31,774.2500,816.6800,769.5000,784.5400,784.5400,33956196
2016-11-30,782.8900,795.6330,727.5400,758.0400,758.0400,42688236
2016-12-30,757.4400,804.3799,737.0245,771.8200,771.8200,32097980
2017-01-31,778.8100,841.9500,775.8000,796.7900,796.7900,33332821
2017-02-28,799.6800,833.4500,791.1900,823.2100,823.2100,25689522
2017-03-31,828.8500,853.5000,803.3700,829.5600,829.5600,33840342
2017-04-28,829.2200,916.8500,817.0200,905.9600,905.9600,24742467
2017-05-31,901.9400,979.2700,901.4500,964.8600,964.8600,31802202
2017-06-30,968.9500,988.2500,908.3100,908.7300,908.7300,42736021
2017-07-31,912.1800,986.2000,894.7900,930.5000,930.5000,35416014
2017-08-31,932.3800,941.9800,903.4000,939.3300,939.3300,27325965
2017-09-29,941.1300,959.7860,909.7000,959.1100,959.1100,27177858
2017-10-31,959.9800,1048.3900,947.8400,1016.6400,1016.6400,30768015
2017-11-30,1017.2100,1062.3800,1013.0100,1021.4100,1021.4100,23866071
2017-12-29,1015.8000,1078.4900,988.2800,1046.4000,1046.4000,27458240
2018-01-31,1048.3400,1186.8900,1045.2300,1169.9400,1169.9400,27111134
2018-02-28,1162.6100,1174.0000,992.5600,1104.7300,1104.7300,40388224
2018-03-29,1107.8700,1177.0500,980.6400,1031.7900,1031.7900,43301942
2018-04-30,1022.8200,1094.1600,990.3700,1017.3300,1017.3300,41773275
2018-05-31,1013.6600,1110.7500,1006.2900,1084.9900,1084.9900,31849196
2018-06-29,1099.3500,1186.2900,1096.0100,1115.6500,1115.6500,32103642
2018-07-31,1099.0000,1273.8900,1093.8000,1217.2600,1217.2600,31953386
2018-08-31,1228.0000,1256.5000,1188.2400,1218.1900,1218.1900,28820379
2018-09-28,1204.2700,1212.9900,1146.9100,1193.4700,1193.4700,28863199
2018-10-31,1199.8900,1209.9600,995.8300,1076.7700,1076.7700,48496167
2018-11-30,1075.8000,1095.5700,996.0200,1094.4300,1094.4300,36735570
2018-12-31,1123.1400,1124.6500,970.1100,1035.6100,1035.6100,40256461
2019-01-31,1016.5700,1117.3300,1014.0700,1116.3700,1116.3700,30714651
2019-02-28,1112.4000,1147.0000,1086.0000,1119.9200,1119.9200,28934646
2019-03-29,1124.9000,1231.7900,1123.3000,1173.3100,1173.3100,31658936
2019-04-30,1184.1000,1289.2700,1175.0000,1188.4800,1188.4800,27860634
2019-05-31,1188.0500,1190.8500,1100.1800,1103.6300,1103.6300,33323762
2019-06-28,1065.5000,1124.1100,1025.0000,1080.9100,1080.9100,34098832
2019-07-31,1098.0000,1265.5500,1093.7000,1216.6800,1216.6800,32952483
2019-08-30,1214.0300,1234.1100,1140.1400,1188.1000,1188.1000,28921401
2019-09-30,1177.0300,1248.3000,1163.2000,1219.0000,1219.0000,27186490
2019-10-31,1219.0000,1299.3100,1162.4300,1260.1100,1260.1100,29219555
2019-11-29,1265.0000,1335.5300,1260.5000,1304.9600,1304.9600,24956906
2019-12-31,1301.0000,1365.0000,1279.0000,1337.0200,1337.0200,27627707
2020-01-31,1341.5500,1503.2100,1341.5500,1434.2300,1434.2300,33406912
2020-02-28,1462.0000,1532.1100,1271.0000,1339.3300,1339.3300,37103140
2020-03-31,1351.6100,1410.1500,1013.5400,1162.8100,1162.8100,71398419
2020-04-30,1122.0000,1359.9900,1079.8100,1348.6600,1348.6600,46336723
